name,Market,Value,Size,Momentum,Quality,Pengana Private Equity Trust,Franklin Global Growth A,Aoris International Fund B,Zurich Investments Concentrated Glbl Gr,Lazard Global Equity Franchise,Ironbark Royal London ConcentratedGlbShr,Nanuk New World,Apis Global Long/Short W,Fidelity Asia,Talaria Global Equity,global pws,qsml,qus,qual,plato,vgs,vlue,dimensional
apir_ticker,Market,Value,Size,Momentum,Quality,Pengana Private Equity Trust,Franklin Global Growth A,Aoris International Fund B,Zurich Investments Concentrated Glbl Gr,Lazard Global Equity Franchise,Ironbark Royal London ConcentratedGlbShr,Nanuk New World,Apis Global Long/Short W,Fidelity Asia,Talaria Global Equity,global pws,qsml,qus,qual,plato,vgs,vlue,dimensional
31/08/2006,0.026301503,-0.000545448,0.00510774,-0.007311379,-0.003922759,,,,,,,,,,,,0.019554435,0.0317,0.025,,0.029450989,,0.029
29/09/2006,0.028749711,0.006384953,-0.006807032,0.027344715,0.020162361,,,,,,,,,,,,0.052151227,0.0463,0.0238,,0.036211209,,0.0443
31/10/2006,-0.006413723,0.002190521,0.008805038,-0.030651538,-0.033841504,,,,,,,,,,,,0.012118098,-0.0022,0.0044,,-0.001365605,,0.0047
30/11/2006,0.002082714,-0.000906025,0.015680037,-0.008186539,-0.020107496,,,,,,,,,,,,0.010115841,0.0056,0.0076,,0.003852079,,0.0054
29/12/2006,0.015924027,0.01479323,-0.003671949,0.016293875,0.004277406,,,,,,,,,,,,0.026315745,0.0064,0.0088,,0.021611209,,0.0274
31/01/2007,0.025352501,-0.007918714,0.009636728,0.00861074,0.003984133,,,,,,,,,,,,0.029918382,0.0421,0.0206,,0.02983605,,0.0422
28/02/2007,-0.028702368,0.002545538,0.017864212,-0.01173643,-0.01512754,,,,,,,,,,,,-0.007101959,-0.024,-0.0345,,-0.023100055,,-0.0249
30/03/2007,-0.013435124,-0.001728665,0.010114322,-0.0186728,-0.024522797,,,,,,,,,,,,0.021688753,-0.0201,-0.001,,-0.007763952,,-0.0058
30/04/2007,0.012100548,0.000832284,-0.010159782,-0.018251208,-0.019527727,,,,,,,,,,,,0.010677705,0.0156,0.0252,,0.012929347,,0.0161
31/05/2007,0.03042522,-0.001739791,0.000972946,0.006959615,0.007981739,,,,,,,,,,,,0.039271913,0.0383,0.0378,,0.034251185,,0.0424
29/06/2007,-0.039919076,-0.006718085,0.000539067,-0.021602339,-0.011973715,,,,,,,,,,,,-0.034517984,-0.0461,-0.0209,,-0.032979539,,-0.0352
31/07/2007,-0.037148201,-0.019608849,-0.011835726,0.01146261,0.005437894,,,,,,,,,,,,-0.027094338,-0.0555,-0.0228,,-0.031991431,,-0.0546
31/08/2007,0.046762251,-0.006232561,-0.028966925,0.036941908,0.053079511,,,,,,,,,,,,0.02649121,0.0524,0.0622,,0.052975952,,0.037
28/09/2007,-0.040228958,-0.012727646,-0.025681182,-0.043696324,-0.06861731,,,,,,,,,,,,-0.071294316,-0.0567,-0.0243,,-0.039757566,,-0.0443
31/10/2007,-0.019811769,-0.016579141,0.017680826,-0.04199241,-0.052007779,,,,,,,,,,,,0.010342738,-0.032,-0.0133,,-0.017238675,,-0.018
30/11/2007,0.001099815,-0.01973616,-0.039453036,0.065990185,0.058555594,,,,,,,,,,,,-0.033243066,-0.0037,0.0155,,0.006323572,,-0.0134
31/12/2007,-0.011084896,-0.011051675,-0.003910686,0.026548234,0.018847929,,,,,,,,,,,,-0.007028303,-0.0084,0.0042,,-0.004995054,,-0.0093
31/01/2008,-0.102146514,0.018025743,-0.002064675,-0.02439823,-0.033227382,,,,,,,,,,,,-0.07832027,-0.0657,-0.1038,,-0.090762798,,-0.0779
29/02/2008,-0.053345649,-0.029679117,0.01668308,-0.026216304,-0.026141897,,,,,,,,,,,,-0.051276939,-0.0768,-0.033,,-0.052575103,,-0.0649
31/03/2008,0.008953305,0.006194539,0.003492124,0.028865527,0.023375714,,,,,,,,,,,,0.013571007,0.0123,0.0081,,0.016476596,,0.0276
30/04/2008,0.013760469,-0.005204873,-0.009142469,-0.054451467,-0.035557798,,,,,,,,,,,,0.034409309,0.0187,0.0217,,0.018615547,,0.0195
30/05/2008,-0.003182393,-0.033968794,0.027792486,0.003360814,-0.001811373,,,,,,,,,,,,0.024368877,0.0116,0.0102,,0.003176887,,-0.0016
30/06/2008,-0.086895946,-0.029920992,-0.000242975,0.056794052,0.014573113,,,,,,,,,,,,-0.064189247,-0.1005,-0.0544,,-0.086281268,,-0.1095
31/07/2008,-0.014902195,0.013850974,0.002928926,0.002214806,0.013923994,,,,,,,,,,,,0.002007189,0.0104,-0.0151,,-0.003039509,,-0.0014
29/08/2008,0.077207787,0.00913528,0.018996668,0.081421642,0.105002847,,,,,,,,,,,,0.092260794,0.129,0.094,,0.077826286,,0.0758
30/09/2008,-0.049913994,0.040418058,-0.017558601,0.110243041,0.072703815,,,,,,,,,,,,-0.054983553,-0.0272,-0.0351,,-0.036161811,,-0.0226
31/10/2008,-0.043151983,0.010396963,-0.051764424,0.248798924,0.209148356,,,,,,,,,,,,-0.054060392,-0.0625,0.0097,,-0.028775049,,-0.1014
28/11/2008,-0.056969008,0.024256922,-0.016691637,0.043689619,0.030765942,,,,,,,,,,,,-0.075531993,-0.0861,-0.0328,,-0.052161829,,-0.0604
31/12/2008,-0.043320373,-0.006178879,0.031209334,-0.091399947,-0.065436996,,,,,,,,,,,,-0.029675774,-0.046,-0.0492,,-0.036804608,,-0.0253
30/01/2009,0.003954997,-0.05480042,0.015980585,0.115620323,0.118110811,,,,,,,,,,,,0.04057737,0.0162,0.0396,,0.001728064,,-0.0314
27/02/2009,-0.113836164,-0.039652112,0.00000635,0.00828673,0.027994478,,,,,,,,,,,,-0.083048749,-0.1246,-0.0924,,-0.108276545,,-0.1373
31/03/2009,-0.000888455,0.009912082,0.006470159,-0.145826552,-0.087978543,,,,,,,,,,,,-0.010557985,0.0264,0.0006,,-0.013959383,,0.0026
30/04/2009,0.05545437,0.046229663,0.055115573,-0.187620499,-0.074847657,,,,,,,,,,,,0.060407949,0.1269,0.0187,,0.051767656,,0.1265
29/05/2009,-0.007449293,0.008786434,-0.004800979,-0.135248745,-0.106623446,,,,,,,,,,,,-0.055392143,-0.0326,-0.0099,,0.000767911,,0.016
30/06/2009,-0.016320939,-0.012562167,0.015680819,-0.00817604,0.005158899,,,,,,,,,,,,-0.007062005,-0.0205,-0.0057,,-0.01616812,,-0.0237
31/07/2009,0.050615692,0.012910879,0.003568994,-0.030363282,-0.04051125,,,,,,,,,,,,0.052138747,0.0601,0.0348,,0.054202727,,0.0811
31/08/2009,0.025803269,0.036903908,0.021616176,-0.042214667,-0.031220009,,,,,,,,,,,,0.033850832,0.0401,0.0088,,0.025350139,,0.0544
30/09/2009,-0.010977145,-0.010006349,0.020638877,-0.046425418,-0.036834361,,,,,,,,,,,,0.004792451,0.003,-0.0129,,-0.009448957,,-0.0044
30/10/2009,-0.036738244,-0.01700773,-0.024355855,-0.017103488,-0.003401905,,,,,,,,,,,,-0.039061428,-0.0516,-0.0063,,-0.041403597,,-0.0595
30/11/2009,0.023231252,-0.002360752,-0.018939744,-0.010308149,-0.003375563,,,,,,,,,,,,0.019953662,0.0361,0.0359,,0.027905912,,0.0188
31/12/2009,0.031520917,-0.01596716,0.031851429,0.029863815,0.027457965,,,,,,,,,,,,0.064676603,0.0613,0.0359,,0.03610946,,0.0345
29/01/2010,-0.034674981,0.012946558,0.018427896,0.002528078,0.021859664,,-0.044868656,,,,-0.026768656,,0.000731344,-0.047368656,-0.010768656,,-0.014099986,-0.0222,-0.0272,,-0.02881291,,-0.0314
26/02/2010,0.005107524,-0.011988485,0.010576256,-0.014557442,-0.002588338,,0.001831344,,,,-0.007468656,,0.001031344,-0.009468656,-0.002368656,,0.024268005,0.0365,0.0094,,0.005783876,,0.0104
31/03/2010,0.031540418,0.001073448,0.016365136,-0.01108386,-0.031532452,,0.047331344,,,,0.030631344,,0.015031344,0.048231344,0.006231344,,0.057126851,0.0425,0.0199,,0.0352291,,0.0514
30/04/2010,-0.012214827,-0.003705192,0.041456215,-0.005354599,-0.001749545,,-0.026568656,,,,-0.001268656,,0.005731344,0.016031344,-0.017068656,,0.029814465,0.0185,-0.0156,,-0.013592502,,-0.0098
31/05/2010,-0.008948523,-0.001649799,-0.000468897,0.089734201,0.113908392,,-0.006468656,,,,-0.000368656,,-0.022468656,0.011431344,0.006931344,,0.017755632,0.0145,-0.0013,,0.006752779,,-0.0099
30/06/2010,-0.041793682,-0.004517083,-0.012290929,0.011824304,0.022547934,,-0.021368656,,,,-0.041668656,,-0.021868656,0.000731344,-0.050668656,,-0.04944388,-0.0627,-0.0241,,-0.041494758,,-0.0388
30/07/2010,0.008668612,0.007630001,-0.003267467,-0.091704453,-0.089217895,,-0.003968656,,,,0.005431344,,0.018531344,-0.015668656,0.006131344,,0.003022764,0.0052,-0.0053,,0.007254149,,0.0244
31/08/2010,-0.025512761,-0.003174727,-0.009002596,0.039903912,0.029814937,,-0.005668656,,,,-0.020468656,,-0.005568656,0.001631344,-0.018168656,,-0.022018696,-0.0326,-0.0129,,-0.021153139,,-0.0341
30/09/2010,0.004031686,-0.021807248,0.023059866,-0.072508376,-0.07682901,,0.020831344,,,,-0.009468656,,0.012231344,0.022631344,-0.007668656,,0.03344375,0.0163,0.0082,,0.003349428,,0.0024
29/10/2010,0.016561799,-0.009808814,0.002007588,-0.013493706,-0.017294917,,0.005531344,,,,0.024631344,,0.014931344,0.014731344,0.008631344,,0.02723727,0.0188,0.0266,,0.024982852,,0.0188
30/11/2010,-0.00330523,-0.022218834,0.029645812,0.042865595,0.036416608,,0.000131344,,,,-0.005568656,,0.001231344,0.022931344,0.000631344,,0.054490566,0.0313,0.0043,,0.000526239,,-0.0104
31/12/2010,0.003810589,0.011614613,0.020395254,-0.061196267,-0.071942975,,-0.016968656,,,,0.004431344,,0.018031344,-0.023168656,-0.015868656,,0.009538311,0.0061,-0.0095,,0.003188313,,0.0233
31/01/2011,0.044051963,0.024256727,-0.015010526,0.008971489,0.013875973,,0.045531344,,,,0.035431344,,-0.001168656,0.002131344,0.041831344,,0.039514509,0.0477,0.0351,,0.053307793,,0.0702
28/02/2011,0.011898999,0.008629484,0.00523345,-0.020452711,-0.024770962,,-0.009668656,,,,-0.000168656,,0.008931344,-0.048168656,-0.005768656,,0.026658273,0.0208,0.0077,,0.012940264,,0.0225
31/03/2011,-0.030810487,-0.00977828,0.023881874,-0.010380774,-0.002040338,,-0.003468656,,,,-0.007768656,,0.005531344,0.041531344,-0.009168656,,0.011072988,-0.0094,-0.018,,-0.02628645,,-0.0294
29/04/2011,-0.017080689,-0.002067934,-0.005046561,-0.048317276,-0.044774119,,0.004831344,,,,-0.024868656,,0.016831344,-0.019268656,-0.023968656,,-0.006562035,-0.0236,-0.0049,,-0.015458933,,-0.0248
31/05/2011,0.00278466,-0.009129667,0.000916129,0.032803188,0.04312839,,0.010231344,,,,0.002431344,,-0.010568656,0.008831344,0.018131344,,0.020352201,0.022,0.0215,,0.006982201,,-0.0033
30/06/2011,-0.02447632,0.000481921,-0.00706894,0.005846869,0.004333289,,-0.030468656,,,,-0.030968656,,-0.014368656,-0.028268656,-0.021268656,,-0.017178362,-0.0233,-0.0181,,-0.020672244,,-0.0233
29/07/2011,-0.047063456,-0.023214732,-0.006345311,-0.008853987,-0.015076658,,-0.051068656,,,,-0.053368656,,0.004531344,-0.009068656,-0.031868656,,-0.063663768,-0.0601,-0.0294,,-0.042874391,,-0.0573
31/08/2011,-0.050042029,-0.005058802,-0.012786948,0.039311706,0.050043148,,-0.058268656,,,,-0.064568656,,-0.030268656,-0.069268656,-0.014368656,,-0.057001499,-0.0393,-0.0179,,-0.047673968,,-0.0733
30/09/2011,0.003174496,0.020025559,-0.032354025,0.120609634,0.117319664,,-0.014868656,,,,-0.034868656,,-0.005268656,-0.051068656,0.013031344,,-0.013710318,0.0023,0.0313,,0.009457835,,-0.004
31/10/2011,0.008298666,-0.013902463,0.014860741,-0.121019892,-0.084504955,,0.009831344,,,,0.022231344,,0.014331344,0.017631344,0.007431344,,0.047086516,0.0369,0.0009,,0.008470395,,0.0212
30/11/2011,0.00532386,-0.006732028,-0.000808534,0.063035615,0.042123792,,0.002331344,,,,-0.008068656,,-0.009068656,-0.051868656,0.020331344,,0.025978624,0.0273,0.0253,,0.00933243,,0.0013
30/12/2011,-0.004399679,0.021576528,-0.009578701,0.023971712,0.008828228,,-0.025468656,,,,-0.022768656,,-0.006768656,0.010731344,-0.000468656,,-0.02049805,0.0009,0.0043,,0.002051681,,0.0065
31/01/2012,0.012296104,-0.016596731,0.026487391,-0.092410453,-0.053407751,,0.037931344,,,,0.045831344,,0.015631344,0.054531344,0.005631344,,0.031694941,0.0216,0.0121,,0.011694278,,0.0128
29/02/2012,0.029271519,-0.005435308,-0.003967776,-0.049992428,-0.018975499,,0.039731344,,,,0.024131344,,0.014831344,0.034331344,0.012731344,,0.038346798,0.0249,0.0287,,0.032389934,,0.0396
30/03/2012,0.048430808,-0.00683115,-0.003997958,0.058779275,0.052989885,,0.071431344,,,,0.042431344,,0.014031344,0.038031344,0.047231344,,0.053797421,0.0631,0.0593,,0.058004305,,0.048
30/04/2012,-0.018903268,-0.011971847,0.003984861,0.015340416,0.017004878,,-0.022368656,,,,-0.037068656,,0.007831344,-0.001668656,-0.012568656,,0.001448814,-0.0118,-0.0057,,-0.017324512,,-0.0305
